INDEX,TARGET_AMT,TARGET_FLAG
360,296.7613453314334,1.0
366,1655.7743029268008,1.0
367,3294.861095301499,1.0
368,1194.1872594913134,1.0
376,2382.3138612155735,1.0
380,1715.485980973246,1.0
388,5055.215551901901,1.0
396,977.7985536919466,1.0
398,1442.3029294435398,1.0
403,163.17100352360004,1.0
410,2836.339664765017,1.0
412,1048.1364625156405,1.0
420,2768.101474327934,1.0
434,91.11671950933334,1.0
440,3130.480228529223,1.0
450,3517.7091640418794,1.0
453,1453.7122094668593,1.0
464,2603.8055609921466,1.0
465,286.526248473,1.0
466,11970.203307648579,1.0
473,958.621040350033,1.0
476,2372.2229169869956,1.0
478,1015.3345518227167,1.0
479,1194.6389268346895,1.0
493,134.38866666666667,1.0
497,2267.8808085224587,1.0
503,59.525331782833334,1.0
504,3603.006724705036,1.0
505,1452.1614984041498,1.0
507,2538.288281631495,1.0
513,2484.415353027071,1.0
519,4835.938741489246,1.0
521,2668.7951149433366,1.0
522,3146.3498705821735,1.0
545,4760.658440842458,1.0
549,2864.0773394681596,1.0
551,4745.506854282814,1.0
556,98.95211632283335,1.0
557,3424.073412099464,1.0
559,1440.9489085880086,1.0
560,2363.1621235428656,1.0
566,222.24854065561655,1.0
569,2806.7633389902103,1.0
573,2531.060016496251,1.0
578,3324.181649414291,1.0
579,232.38740150666672,1.0
582,2247.9536065510997,1.0
596,2595.909504590893,1.0
598,3309.1970909447887,1.0
599,817.5575666981,1.0
602,733.7644515643997,1.0
605,5267.462433512147,1.0
617,1889.2525035043036,1.0
619,2045.7106243978733,1.0
630,1303.009541458098,1.0
634,4844.115005436955,1.0
643,2783.8725789823534,1.0
645,1448.4242123345507,1.0
647,1914.8899880375793,1.0
649,854.3480094883436,1.0
656,1243.965262212767,1.0
657,5104.390481066396,1.0
658,1773.1356839994837,1.0
667,64.33102495566666,1.0
692,2709.813709759515,1.0
693,2908.0338262385962,1.0
698,3672.870891432646,1.0
699,4130.738997795012,1.0
700,21.711,1.0
704,607.7070952373234,1.0
707,647.3747603150128,1.0
708,4345.369627908956,1.0
709,522.4846662485667,1.0
713,633.2579596363232,1.0
714,573.1262323542667,1.0
716,7330.362483767693,1.0
718,670.5791752244733,1.0
722,580.7916972686199,1.0
729,1927.3336401428664,1.0
731,312.6822132081667,1.0
733,5819.112836191519,1.0
746,3473.3905062172735,1.0
747,4243.097142111577,1.0
748,2601.6652160171066,1.0
753,1555.2284472837662,1.0
757,1282.3913626259225,1.0
763,2707.800389586751,1.0
767,1496.3416006445525,1.0
774,2530.36560069221,1.0
776,1934.5367842932824,1.0
788,1627.1137734649587,1.0
794,2089.1560804414094,1.0
799,764.1999904623668,1.0
803,1196.183850657874,1.0
806,5828.154430986592,1.0
807,2937.6286387503606,1.0
811,459.02585932047975,1.0
816,2589.0964932917063,1.0
818,1470.5575151717524,1.0
819,1409.6816919731107,1.0
831,955.1199222489133,1.0
835,4594.211332422021,1.0
837,2914.7271247946755,1.0
841,5668.520604302,1.0
846,2868.8429093595346,1.0
856,2112.576104968374,1.0
861,3567.0485570873725,1.0
862,1757.8250745032572,1.0
863,7282.947108919818,1.0
865,2122.7301252818506,1.0
871,2029.8069690830348,1.0
879,2527.040389445826,1.0
880,498.77491563000973,1.0
881,1580.1637281430135,1.0
885,1829.362523394641,1.0
887,1048.1654564433734,1.0
892,325.0755387884,1.0
898,63.997179083233334,1.0
900,1183.5750386905067,1.0
904,3171.3365150416066,1.0
906,2058.671432638865,1.0
910,4538.012958904581,1.0
912,6324.936750426463,1.0
913,1234.668031319147,1.0
919,726.8321283191801,1.0
924,1855.0210895877312,1.0
925,2831.7387477542534,1.0
930,375.5496710018666,1.0
940,437.39634222839663,1.0
941,1804.1827188996638,1.0
946,1345.9578155128288,1.0
949,3367.7103300257554,1.0
951,1922.064527701945,1.0
962,439.978,1.0
966,148.91398448643332,1.0
967,33.042526421333335,1.0
971,4707.637717066903,1.0
981,2098.2688950843285,1.0
982,300.8725791262999,1.0
983,107.65694694523334,1.0
984,514.46904745722,1.0
989,1915.7058256109392,1.0
990,2006.1478368718049,1.0
992,1955.991590223245,1.0
995,281.1353132340333,1.0
996,619.8282953800168,1.0
998,2157.358193353684,1.0
1001,599.5099493507429,1.0
1007,51.62490042836667,1.0
1008,634.3183189681199,1.0
1016,69.18982109100001,1.0
1022,234.8254394306,1.0
1027,1150.3160737289893,1.0
1032,1269.1552893612557,1.0
1033,2268.836567079676,1.0
1041,1868.0896852742626,1.0
1065,2848.481167668295,1.0
1074,2426.9611666566498,1.0
1075,1052.568268473713,1.0
1081,1675.38266118395,1.0
1094,701.30017608704,1.0
1099,114.37389664453332,1.0
1105,2156.0750604608834,1.0
1123,1736.2434862150135,1.0
1135,10974.858937806119,1.0
1142,1537.219970296833,1.0
1155,60.1914415501,1.0
1169,40.462113894623336,1.0
1176,173.67346719091336,1.0
1178,2330.983685460707,1.0
1180,152.37139158203337,1.0
1184,1173.3346498164135,1.0
1185,6992.299136187313,1.0
1193,910.5484100421126,1.0
1196,726.0129878544683,1.0
1199,2208.638209206441,1.0
1203,1788.95259222494,1.0
1205,763.5454795603563,1.0
1207,127.46607038982674,1.0
1208,2000.7891616082798,1.0
1212,3646.13286559801,1.0
1213,3007.2886155804063,1.0
1222,4228.477513172667,1.0
1223,2045.6102279260406,1.0
1226,2174.817070365203,1.0
1227,1692.1152216971261,1.0
1229,1005.7661218448163,1.0
1230,1203.1474443460397,1.0
1231,2839.485675334976,1.0
1241,65.52711416710001,1.0
1243,31.59020409116667,1.0
1244,1696.2817594899666,1.0
1246,1588.700113025646,1.0
1248,2622.6747361886323,1.0
1249,503.3780276129335,1.0
1252,221.96172558723336,1.0
1261,1461.7554211852344,1.0
1275,574.2101209540003,1.0
1281,6938.377003403516,1.0
1285,3500.8600829058905,1.0
1288,2309.464452728853,1.0
1290,156.30875888393334,1.0
1291,2126.8390227996747,1.0
1304,5313.768682901035,1.0
1305,1402.9753819331465,1.0
1323,1691.5885693192529,1.0
1342,7825.70836048609,1.0
1348,2972.1027148327803,1.0
1353,5556.042442884702,1.0
1363,548.7687219870467,1.0
1371,5447.63710542758,1.0
1372,2113.598235181405,1.0
1378,2817.656504775817,1.0
1381,1822.1374323861232,1.0
1382,2849.368713523216,1.0
1393,3933.924397008728,1.0
1394,29.637112990000002,1.0
1398,2757.7833945797997,1.0
1404,1918.1394622564303,1.0
1405,2025.9227272402682,1.0
1419,3954.64617661107,1.0
1421,532.2923631531688,1.0
1426,1535.2702816079777,1.0
1431,2191.4095498634692,1.0
1435,419.40950169908666,1.0
1437,865.049039240966,1.0
1438,1368.7725171365921,1.0
1442,2384.046342676691,1.0
1464,382.3641374506334,1.0
1471,2375.054841064439,1.0
1473,726.8341233905769,1.0
1476,24.881816716933333,1.0
1478,1581.6952204503898,1.0
1479,4574.626714998043,1.0
1487,2015.59335984378,1.0
1492,4773.884655295714,1.0
1496,202.84120917318666,1.0
1497,1685.449368972717,1.0
1515,78.14478743033334,1.0
1519,810.2758566983666,1.0
1522,2855.673096097939,1.0
1526,1685.281447342024,1.0
1537,1114.936771186899,1.0
1538,3700.1866848264076,1.0
1540,1822.6190834290144,1.0
1543,1719.6695859232468,1.0
1548,2265.007492382968,1.0
1549,1582.0182320887563,1.0
1556,2595.1285301703115,1.0
1564,83.17333333333333,1.0
1570,2425.429032513443,1.0
1577,2597.474535281919,1.0
1585,330.49693540851325,1.0
1590,814.0466004329598,1.0
1592,2098.8632671327,1.0
1594,1526.9602109379618,1.0
1596,4361.294317304007,1.0
1598,2846.1595577190146,1.0
1603,2362.0388377160807,1.0
1607,3694.8192324039314,1.0
1612,249.15511197783337,1.0
1627,248.38793401733335,1.0
1629,3879.6415377931266,1.0
1630,247.61071151875345,1.0
1640,3121.6613973822136,1.0
1641,1880.7579873117777,1.0
1646,1422.8333436762625,1.0
1662,1446.6020876690259,1.0
1668,723.0109172746963,1.0
1671,159.85762582226667,1.0
1672,3370.992702773786,1.0
1673,5714.3069241690255,1.0
1686,1754.236305521044,1.0
1688,3851.8887822824154,1.0
1696,81.84366666666666,1.0
1701,116.69469612124003,1.0
1707,824.5184337317065,1.0
1708,837.1591255183333,1.0
1713,2258.381238613454,1.0
1715,1583.5689484799066,1.0
1717,643.603788516534,1.0
1721,265.51512271712335,1.0
1724,4748.081739452439,1.0
1725,3578.7255152944194,1.0
1730,2229.4872167845892,1.0
1731,2625.764169152783,1.0
1734,1260.1675521646548,1.0
1740,281.33215224236676,1.0
1748,166.5628054583,1.0
1749,482.2893781286666,1.0
1750,2793.1604942623326,1.0
1763,1299.0366467558003,1.0
1768,212.30309058066666,1.0
1773,3042.6478956317333,1.0
1777,348.61553064443336,1.0
1778,5654.00382213284,1.0
1780,976.5981981439626,1.0
1782,1809.6416379393545,1.0
1784,14.84,1.0
1786,304.6064475127667,1.0
1787,2597.021150472796,1.0
1792,613.1378020247502,1.0
1800,2509.888780218309,1.0
1801,1038.3181916850372,1.0
1803,870.8585285896327,1.0
1804,1714.871100805535,1.0
1807,352.8514913623667,1.0
1818,1210.0586278070552,1.0
1821,7.6095374245,1.0
1822,450.60140823029997,1.0
1828,1009.276837351895,1.0
1833,4041.760593360389,1.0
1844,856.8792986804767,1.0
1847,2729.0684718660145,1.0
1850,269.6145204239233,1.0
1854,3033.965673585152,1.0
1858,2174.4829634256816,1.0
1864,1093.5081546013885,1.0
1867,988.1006439075836,1.0
1876,3443.7348426797193,1.0
1880,922.0293404213332,1.0
1881,1682.2947917584352,1.0
1891,1716.8628626342063,1.0
1894,1838.1940959651279,1.0
1895,31.350193088,1.0
1901,2372.003637520644,1.0
1905,128.66692770889998,1.0
1912,1768.6670611499303,1.0
1918,3142.935886087384,1.0
1921,1046.5277195991673,1.0
1923,2124.5390525071844,1.0
1924,1645.0675087626948,1.0
1931,818.2450396959266,1.0
1941,19.648383640056664,1.0
1950,81.32716823408667,1.0
1951,588.3701774389332,1.0
1954,179.75735614548006,1.0
1961,1954.3296235383616,1.0
1966,34.919119429666665,1.0
1979,367.5046889579,1.0
1982,683.7287663988998,1.0
1987,5378.402937596772,1.0
1997,1069.9727235579667,1.0
2004,109.766,1.0
2011,3189.9626319841045,1.0
2015,2728.605879270591,1.0
2025,6802.193950022998,1.0
2033,2707.237680454478,1.0
2034,6.549383640056666,1.0
2035,4898.737640904236,1.0
2036,2895.9535834979206,1.0
2053,2550.8918478997707,1.0
2059,12162.32970666186,1.0
2060,319.2460000792568,1.0
2073,1615.8949125372826,1.0
2084,2145.204709957031,1.0
2089,251.9604566150666,1.0
2092,2185.791318347787,1.0
2109,1893.2758868469678,1.0
2129,3248.36626812105,1.0
2134,1908.7682101056175,1.0
2135,150.76133333333334,1.0
2148,5.615098111419999,1.0
2149,214.26612180579335,1.0
2150,1689.1349393980784,1.0
2165,3476.1400076038335,1.0
2166,314.7090912138333,1.0
2168,214.00628753438,1.0
2170,590.4125291054136,1.0
2171,960.7332605177967,1.0
2172,252.60913777613334,1.0
2176,1632.6826651931551,1.0
2182,680.3782551124333,1.0
2189,550.4813203284999,1.0
2191,547.5569461486127,1.0
2197,148.0219859483,1.0
2202,408.9489704178902,1.0
2203,1078.7169642747995,1.0
2204,2306.7058378766355,1.0
2206,4335.4138286397365,1.0
2218,732.1051262146334,1.0
2219,1585.7736103972334,1.0
2221,1296.455738830006,1.0
2226,1092.0872749867435,1.0
2228,3223.9564848572295,1.0
2232,1052.9571265842985,1.0
2236,928.6766449957032,1.0
2241,5263.2665788947015,1.0
2245,86.49315361723333,1.0
2251,2561.562834713157,1.0
2255,155.17233280272347,1.0
2256,6.059666666666667,1.0
2259,56.005251975200004,1.0
2263,3484.7823909748854,1.0
2264,1134.7556056597348,1.0
2267,389.19339396730004,1.0
2273,3614.251577509192,1.0
2277,2300.165768633931,1.0
2287,286.7411066295667,1.0
2289,1581.599043864395,1.0
2291,1202.0778072970757,1.0
2296,3930.259450815001,1.0
2299,395.027,1.0
2306,50.081339800533335,1.0
2314,1419.6772554426573,1.0
2317,352.90405178686666,1.0
2318,2686.189288937242,1.0
2321,3156.9854107945625,1.0
2324,1102.3102748677384,1.0
2340,1089.2802253470297,1.0
2343,190.36016838546672,1.0
2349,823.5356610728088,1.0
2352,1697.878223797613,1.0
2353,2166.0986783414633,1.0
2365,2732.0792304728834,1.0
2370,2336.989680291375,1.0
2378,1025.2120145962667,1.0
2390,2228.5222977256035,1.0
2399,779.0965811700368,1.0
2402,2392.5275456956215,1.0
2403,3759.210521633152,1.0
2404,205.5881412548334,1.0
2414,1305.4424323457026,1.0
2422,2790.3670962794527,1.0
2424,267.45442659359315,1.0
2430,2598.1884305207504,1.0
2435,3601.5232850640564,1.0
2439,59.683755072,1.0
2442,1504.8911102693755,1.0
2445,2018.9185924204867,1.0
2449,1140.3168597854099,1.0
2451,1483.4982569997183,1.0
2461,2912.726465000351,1.0
2464,1990.2816972626938,1.0
2465,2690.0239394523355,1.0
2472,332.53226947993335,1.0
2476,2232.902663502134,1.0
2482,630.7074989193663,1.0
2487,1951.782691447651,1.0
2498,791.3599599018262,1.0
2501,47.98293543783999,1.0
2504,2545.012548289007,1.0
2511,5022.363172997552,1.0
2518,131.55990677022334,1.0
2521,837.9963726334067,1.0
2530,267.7420418344,1.0
2543,2401.0159921723407,1.0
2545,10429.56876437556,1.0
2561,3348.2583971519316,1.0
2566,2115.4344113842876,1.0
2572,942.91541363074,1.0
2577,784.5906745064667,1.0
2578,1992.8335523379992,1.0
2580,982.1573744959132,1.0
2581,876.2349409498269,1.0
2582,595.88844189876,1.0
2584,152.02380387556667,1.0
2590,12.584666666666667,1.0
2598,78.28091166950001,1.0
2602,2607.862598737968,1.0
2605,1348.7432017209176,1.0
2616,783.5014496700467,1.0
2618,1865.8512287516426,1.0
2619,2906.0993930075647,1.0
2624,206.39052182296672,1.0
2632,127.56209517848,1.0
2640,696.5793615895002,1.0
2646,56.98587117453333,1.0
2651,239.21946135602667,1.0
2660,29.78118387046667,1.0
2661,148.82497429083332,1.0
2668,49.529167739500004,1.0
2670,1210.7074729303336,1.0
2680,3800.031186187329,1.0
2681,1777.3129400315,1.0
2689,2806.2982592506837,1.0
2694,68.85638638196666,1.0
2695,6246.1523417138205,1.0
2696,2944.9616448089605,1.0
2702,3944.5391310547093,1.0
2704,570.7926946488,1.0
2708,16.09150852166667,1.0
2709,279.5314245471667,1.0
2714,2228.4756712691888,1.0
2716,650.194260913233,1.0
2723,130.40281636466668,1.0
2725,1563.4412651210725,1.0
2738,131.4100182826667,1.0
2750,2094.598505803992,1.0
2756,4264.467934084055,1.0
2758,588.6602940956674,1.0
2766,1973.1194878493604,1.0
2767,1359.6331908417997,1.0
2771,1311.4910030339754,1.0
2775,3024.6608592569355,1.0
2776,696.2470560379595,1.0
2779,5514.067797725898,1.0
2780,869.39624850919,1.0
2781,1553.5696142090421,1.0
2782,3194.199655062188,1.0
2783,808.2216458541664,1.0
2796,1533.9419934923073,1.0
2798,2711.4927187342983,1.0
2800,364.34615736986666,1.0
2803,169.01982511164,1.0
2806,19.128,1.0
2813,72.51011942966666,1.0
2818,588.0035595853567,1.0
2821,3676.5650246719897,1.0
2825,1728.550442498157,1.0
2829,390.43226738713366,1.0
2830,2988.705374779217,1.0
2833,867.8114458087668,1.0
2839,5330.8206595788315,1.0
2843,899.0595650010663,1.0
2846,241.3369827846467,1.0
2847,661.90259824141,1.0
2848,98.382,1.0
2856,4557.138471752236,1.0
2863,805.7907790645997,1.0
2867,1437.5244122082693,1.0
2869,876.0915472675633,1.0
2873,5.581666666666667,1.0
2874,3479.6485523139672,1.0
2875,1302.9995263798744,1.0
2880,3048.444800998439,1.0
2886,2926.206794304697,1.0
2887,2239.2537458588886,1.0
2888,1086.4095340593426,1.0
2889,2039.3696226969212,1.0
2890,3849.9962732097033,1.0
2892,1028.468918374577,1.0
2901,2930.111218039396,1.0
2902,274.34873464427994,1.0
2905,1422.0627292879203,1.0
2917,4292.467754113128,1.0
2922,3037.1945847074408,1.0
2924,737.9856803083001,1.0
2930,2311.417915822488,1.0
2931,269.5974122347334,1.0
2946,456.9344286866668,1.0
2955,1941.961818794103,1.0
2962,58.67466666666667,1.0
2964,27.220834406166666,1.0
2965,3031.586045577928,1.0
2967,67.88748962093332,1.0
2970,895.733369255047,1.0
2973,4079.1020999137536,1.0
2974,1144.5474636830827,1.0
2976,6887.271919346184,1.0
2977,1845.7162520329132,1.0
2978,2123.9768621116714,1.0
2986,619.8841442435131,1.0
2988,2304.4654888706336,1.0
2989,2444.4421979120216,1.0
2995,13304.048224648324,1.0
3005,4011.1161981018436,1.0
3011,490.1284061369601,1.0
3013,201.77054490059,1.0
3019,4095.938180171132,1.0
3021,263.611705164,1.0
3022,3153.1899281362116,1.0
3029,136.8241614292,1.0
3037,1130.0292961360963,1.0
3042,1920.4697990129562,1.0
3043,691.2856127948864,1.0
3049,401.2715297246666,1.0
3050,2686.583791655418,1.0
3053,671.6886582038437,1.0
3058,1648.3319063777303,1.0
3062,1023.2601732301035,1.0
3063,7074.157165317171,1.0
3065,192.94954414013336,1.0
3080,27.906666666666666,1.0
3088,2671.9486627299384,1.0
3093,3446.574766608091,1.0
3096,1240.9441490876984,1.0
3101,1188.94643339049,1.0
3103,3838.3396644172294,1.0
3107,1182.7551251638135,1.0
3109,1055.2243999614334,1.0
3111,1972.770551570597,1.0
3113,2854.6866406788104,1.0
3116,44.338772154266664,1.0
3132,2329.702101591796,1.0
3141,199.08789845619327,1.0
3153,1546.8276272793757,1.0
3154,607.3415389723332,1.0
3160,437.51168589883326,1.0
3167,151.9646728285567,1.0
3170,1392.858653895775,1.0
3173,2665.429608876244,1.0
3174,2694.475962015432,1.0
3177,2612.0207918633655,1.0
3179,1491.269999402841,1.0
3184,2430.820969844446,1.0
3190,1307.4657161015753,1.0
3193,361.5307772277334,1.0
3199,2472.2269378834585,1.0
3201,1377.1204912203318,1.0
3202,1203.6730248625256,1.0
3203,3050.4182967064958,1.0
3206,3764.011602838002,1.0
3209,10.3945374245,1.0
3210,2523.8928530927565,1.0
3217,912.7753390656864,1.0
3220,189.19883039893335,1.0
3228,1791.0894272786404,1.0
3232,56.568528629,1.0
3239,2491.6043877244365,1.0
3243,4512.812165909048,1.0
3245,224.4424208226667,1.0
3246,2304.3834163460833,1.0
3251,24.171333333333333,1.0
3253,1363.2598894718749,1.0
3257,96.96633333333334,1.0
3260,14.476117126906667,1.0
3261,761.7037114208134,1.0
3263,1109.0051692160678,1.0
3278,1020.032741350333,1.0
3281,2593.9650521078083,1.0
3283,75.57022489926668,1.0
3290,173.07966666666667,1.0
3297,2782.3015023918665,1.0
3304,39.51119529566667,1.0
3305,2852.6074001415113,1.0
3307,424.0661986655667,1.0
3308,1938.4371172904146,1.0
3313,1045.720875850833,1.0
3314,1551.3690400238866,1.0
3317,1564.1039683872623,1.0
3348,535.4508400020267,1.0
3350,783.4421951288334,1.0
3359,318.86716364666654,1.0
3367,739.2601194296667,1.0
3376,1259.97627912558,1.0
3378,1915.1661494219245,1.0
3384,2734.7851897606984,1.0
3386,218.42899161606667,1.0
3387,121.83184234814667,1.0
3388,2411.5637114726073,1.0
3390,67.63011018386668,1.0
3391,2066.3965058611,1.0
3396,2577.8478058880964,1.0
3398,88.237386176,1.0
3404,33.12919529566666,1.0
3406,17.465333333333334,1.0
3407,242.13586059189996,1.0
3414,1182.1313464376665,1.0
3419,1700.9575471876547,1.0
3423,3344.8460253596236,1.0
3427,650.7429215601669,1.0
3432,329.71460480929983,1.0
3434,263.97277043642003,1.0
3438,71.5959646256,1.0
3442,811.2070304839667,1.0
3443,1.6343333333333334,1.0
3448,983.4797120470558,1.0
3456,514.8185799900666,1.0
3464,721.10871637274,1.0
3470,3589.06421013447,1.0
3475,2750.869614950133,1.0
3477,2673.0048617159555,1.0
3490,228.06324297847334,1.0
3493,3126.941828050663,1.0
3502,2473.588118455383,1.0
3508,2759.541669484362,1.0
3516,1433.3092325091097,1.0
3517,2068.865675004314,1.0
3525,1233.6046432583896,1.0
3532,4328.843588210974,1.0
3535,1216.0569027228526,1.0
3536,2327.1404600195833,1.0
3540,1011.466080998866,1.0
3547,1994.731870463423,1.0
3550,8580.99709105574,1.0
3557,4119.08852982055,1.0
3562,806.4341112655,1.0
3563,339.65061666407973,1.0
3564,1277.6186354485908,1.0
3570,340.07329952293276,1.0
3573,1940.4200898567274,1.0
3577,1602.7021557359387,1.0
3579,2756.608383520487,1.0
3581,576.4890711438727,1.0
3587,146.62868786356668,1.0
3602,1501.8787392077995,1.0
3609,1639.4959350782228,1.0
3612,1138.0088067209574,1.0
3621,1675.22381088091,1.0
3642,619.8617680558098,1.0
3647,2168.8707561304773,1.0
3649,3149.360258884128,1.0
3654,2862.990225702716,1.0
3660,2216.3226774052496,1.0
3665,2376.155178563174,1.0
3669,1215.2149076265694,1.0
3673,1000.0011021374664,1.0
3675,2853.1974458571603,1.0
3678,1300.7369379349616,1.0
3680,1874.5083457015828,1.0
3686,2711.7007712023774,1.0
3693,1345.2352063870935,1.0
3710,4281.419132501027,1.0
3713,629.0121296957741,1.0
3718,3384.978111271492,1.0
3725,111.0107819465,1.0
3726,1370.7913543240447,1.0
3747,2546.289845034724,1.0
3753,7.815,1.0
3754,1422.2226031146938,1.0
3760,4371.304920902544,1.0
3763,1590.0827035275195,1.0
3765,4559.98971581593,1.0
3769,938.6066741902237,1.0
3771,2261.3927996104494,1.0
3784,223.89181246566665,1.0
3787,1701.8027247821983,1.0
3794,302.99086315039995,1.0
3796,77.64411942966666,1.0
3798,284.94495425176666,1.0
3809,1248.0635369368797,1.0
3812,1740.2292703647026,1.0
3819,2005.361176038324,1.0
3828,1846.3607474260318,1.0
3831,1799.5804249610937,1.0
3833,512.4837930018533,1.0
3837,6211.057580379371,1.0
3839,3774.4665088588945,1.0
3843,2829.8127398132506,1.0
3846,1210.400049307,1.0
3854,324.0385037181,1.0
3861,152.98933333333332,1.0
3864,1465.8546155471038,1.0
3868,41.7737905614,1.0
3869,50.7771345067,1.0
3870,934.3098966585338,1.0
3883,729.2278577542336,1.0
3886,66.95549438226668,1.0
3889,2420.703768812683,1.0
3894,5461.067962683595,1.0
3907,149.92433333333332,1.0
3910,399.82306921516664,1.0
3913,123.93961252093342,1.0
3914,4374.488556656905,1.0
3921,2163.6162969947995,1.0
3923,1591.6776732949659,1.0
3929,2230.32706984013,1.0
3931,5093.246069497178,1.0
3932,2572.578528614505,1.0
3937,2723.3812471886117,1.0
3943,2079.7638763685827,1.0
3956,3649.2003677253597,1.0
3957,3129.5682402442844,1.0
3961,2302.6485748698083,1.0
3971,261.8105050867667,1.0
4004,772.3024287652667,1.0
4005,301.4196078826,1.0
4006,1.8573333333333333,1.0
4011,254.3396615097567,1.0
4013,604.4064562420667,1.0
4014,972.1768954351735,1.0
4016,1483.842458519234,1.0
4017,49.41479182239,1.0
4020,606.562725719,1.0
4022,2930.6251564793406,1.0
4026,2074.0705294559743,1.0
4032,223.88122211356674,1.0
4043,1833.300909458333,1.0
4045,1863.7162962053014,1.0
4048,691.4928146715397,1.0
4051,2984.760872269721,1.0
4052,5107.371252794275,1.0
4056,277.427513647,1.0
4059,28.298666666666666,1.0
4069,220.50014299366677,1.0
4074,2176.0163273786284,1.0
4076,995.4347105803572,1.0
4077,4441.475954199618,1.0
4079,3737.57319434318,1.0
4081,4231.794922710667,1.0
4088,994.6261254437499,1.0
4105,1567.0151166943,1.0
4125,206.34180632428001,1.0
4134,4352.447932394156,1.0
4139,102.565,1.0
4146,23.764666666666667,1.0
4149,901.7240776261658,1.0
4151,4175.060729443846,1.0
4155,587.1321687257768,1.0
4157,364.66780813936674,1.0
4168,3234.0871600450687,1.0
4170,985.9274226357524,1.0
4174,748.4066866034134,1.0
4179,2843.5680234113224,1.0
4185,136.7377634805267,1.0
4199,2128.905791803942,1.0
4205,45.55414909586666,1.0
4208,2.6366666666666667,1.0
4211,2523.8738556449302,1.0
4212,37.48804698393333,1.0
4215,5037.683482373151,1.0
4217,1583.2914246864696,1.0
4219,4465.034718352941,1.0
4226,2312.3262406774215,1.0
4227,1507.6653768926424,1.0
4229,2750.4952821362217,1.0
4231,1231.5146459266623,1.0
4233,25.642383640056664,1.0
4237,1090.4019735740546,1.0
4243,3841.978769455083,1.0
4248,294.01207289103337,1.0
4255,1998.2349154868657,1.0
4262,2.796,1.0
4266,1464.6641143356671,1.0
4268,1997.4641918768557,1.0
4270,1654.976894154408,1.0
4273,521.5765432049341,1.0
4276,378.1934459869334,1.0
4277,417.2737954923267,1.0
4279,1811.3636892985799,1.0
4299,455.1944709406135,1.0
4313,35.224570109666665,1.0
4322,536.6762590718233,1.0
4324,112.42497666093334,1.0
4328,2694.182634799198,1.0
4331,2136.683132021341,1.0
4335,1503.9165246329494,1.0
4337,2690.129704606402,1.0
4338,1812.4874228742337,1.0
4343,99.44833333333334,1.0
4347,68.62622341356668,1.0
4355,3772.251772445915,1.0
4357,0.0,0.0
4359,180.08357433538666,1.0
4362,1659.8973040332953,1.0
4368,3897.4468249274246,1.0
4374,32.44416823408666,1.0
4375,1256.1982162123422,1.0
4378,2497.4108471736836,1.0
4381,2960.9967098840257,1.0
4387,1444.9868484846668,1.0
4400,263.99449793793343,1.0
4423,1134.087750004372,1.0
4424,120.28672070060001,1.0
4428,2564.9769626360003,1.0
4433,3553.1973786564718,1.0
4436,2650.1927807990987,1.0
4437,1847.876852243326,1.0
4439,2419.7032573200663,1.0
4449,595.3301781213794,1.0
4456,51.083,1.0
4463,678.807020541002,1.0
4467,28.958,1.0
4468,147.0888103283667,1.0
4469,433.2883476348999,1.0
4472,663.2810503479368,1.0
4473,47.670873868633336,1.0
4476,4946.288115518687,1.0
